ID,dyu,fr
ID_18607252878708,kana ban ora kaye,jamais ne renonce
ID_18476538879352,tagara a mɛna,il est parti pour longtemps.
ID_17916681879888,bɔn martinɛ aviɲɔn ka sira.,"rue du bon martinet, avignon"
ID_19907675880444,cɔmite ka sigiyɔrɔ ni kɛra jii ye,le siège du comté est jay.
ID_17946647881075,o bɔra ni bolo ɲuman ni fan fɛ ye,ils sortent de droite.
ID_17377345888162,mɔgɔminiw saara ka fɛti,la fête de la toussaint.
ID_17345983882155,nin bi yɛlɛ ko kɛ san,ça c'est marrant
ID_18021893882694,n ga i bi n'a minɛ a ka tle dama nin kɛ a,alors tu vas la congédier ?
ID_19173788888323,itan bi utiw dɛmɛna,l'iran soutient les houthis.
ID_19586947883762,a balora sable de sarti kan,il grandit à sablé-sur-sarthe.
ID_17915272884294,anri kɔni tɛ,"non, jamais ! henri."
ID_19241810884895,dɔt azia le b'a ko filɛ ra.,il est géré par dotasia.
ID_17871828885431,tewodɔr zan ka sira marvezol la.,rue théodore jean à marvejols
ID_18362611888597,mɛrkandiye diny lɛ bɛn ka sira.,"rue mercadier, digne-les-bains"
ID_17758454886576,a tagara lukɔnɔ,"non, il est rentré."
ID_18136033888712,ne koo a bi n gɛn n'a le wa,"alors, vous me chassez ?"
ID_17437609891327,nin cogo kɛ wali nin do,qu’en est-il de ce critère ?
ID_17432211889233,o ti yɛlɛ tabali kan,on ne grimpe pas sur la table.
ID_18123456893294,kalan kɛla bisaaba,une trentaine d’étudiants.
ID_18473072894227,nunu o kɔni diyara mɔgɔw ye.,"eux, ils ont été aimé."
ID_18448535895197,augraben ka sira kembs la,voilà pour le vieux con.
ID_18824865889607,n dencɛ kalaw kɔnɔ.,mon fils… dans les roseaux !
ID_18966428889695,miseli nunu ka surun ka tɛmɛ filɛru nunu kan.,les pédicelles sont plus courts que les fleurs.
ID_18538986889782,kɛn siitigi nin sera ka kuma mɔgɔjuguw fɛ.,ken le survivant il savait parler aux méchants.
ID_19893223899202,filaburu nunu beyi kom n bi tripani.,les feuilles sont composées bi- ou tripennées.
ID_17737738900368,ɛsk nani kan lo wa?,est-ce en quarte ?
ID_18526306901277,"kɛnɛma, jama tun bi wariko le ɲininga ra.","dehors, le peuple banquetait."
ID_18182628902297,béringier ka sira nimɔrɔ wolonwula,rue béringier au numéro sept
ID_17999337903286,moun kouma yèrê lo bi fora,de quoi est-il question ?
ID_18725591904247,dɛmdeni ka ji kɛrɛfɛ yɔrɔ,"lot cote plage, dembéni"
ID_18192752890524,puɛrto lunbrera ka sira mabli.,"rue puerto lumbreras, mably"
ID_18270660890613,sira saba ye yelen ye,trois rue flamande
ID_17323779890704,cɛncɛn figɛmani,les sablés légers
ID_18534582907971,sabu nne bi na bila yan,"pourtant, et j’en finirai là"
ID_17418483909435,o ye labe cɛ ye,monsieur l'abbé.
ID_17357021891045,n ka valazi tununa,ma valise s'est perdue.
ID_18270641911302,i bi yɛrɛbɔra cogo juma,comment t’en tires-tu ?
ID_18091241891216,ly limiɛr ka sira yeleen,"rue louis lumiére, signes"
ID_19477091913062,nin ko ni ma labɔ,mais cela ne le satisfait pas.
ID_19044520891395,sistɛme nun bi ...,chaque sous-système interagit avec les autres sous-systèmes.
ID_18356264914826,zan lafɔre siraba mugan ni kelen.,vingt et un boulevard jean lafaure
ID_19138352915713,a bi jinafilɛta caman kɛla farafina jamana la.,elle produit de nombreux paysages et scènes africaines.
ID_19745835916638,a jigira ka bɔ sanfɛ yɔrɔ la e a nana kuma ni kititigɛbaga ye.,il descend de l'estrade et s'explique avec le jury.
ID_18188694917592,an ma se ka to yi an ɲagamina o ta,"il ne put y rester, s'étant brouillé avec le précepteur."
ID_19401941918703,a bi toulon filanan kɛrɛ komi dɔni,"il joue le deuxième test, qui suit de peu le premier."
ID_17971902919733,tagama ka kruwa bisi la tomi kɛmɛ ni bisaba ni wolonfila.,chemin de la croix de bissy au numéro cent trente-sept
ID_19353732920307,a kɛra kitilatigɛbaga ye.,"licencié en droit, il exerce la profession d'avocat, puis d'avoué."
ID_18177580920865,kɔrɔti min kaɲ ka bila kan maɲi t'en,cet amendement n’a donc pas lieu d’être.
ID_18223476892142,oreli miriya tara a ka diɲɛlatigɛla fɛn baw kama,"sous le tissu, la vie d'aurélie frissonnerait d'attendre l'élan suprême dû à leur longue passion."
ID_18653138892197,i bi maledɔrsi sis ka marfakan mɛn na wa ?,entendez-vous les canons de maillardoz et de ses suisses?
ID_17358547922513,a y'a di o bɛɛ ma,diffuser à tous.
ID_18047583923056,laburs ka sira a gɛntile .,rue labourse à gentilly
ID_19706386923607,jideni yɛlɛma na ka kɛ jiba ye.,la chute d'eau gelée en hiver.
ID_18218430924158,henri dès ka sira wɔɔrɔ,six rue henri dès
ID_18011697924818,masacɛ ka faman.,monseigneur l’évêque.
ID_18249001892539,nka sofaw ye fɛn bɛ,mais la cavalerie fit tout.
ID_18414102925931,a bina ta ka bɔ o ka dugu ka layɔrɔ ra.,il quittera son ambassade.
ID_18402005892647,kibariya dɔ ya farifaga,un courant l'anime.
ID_18006497927002,blood lava ka sira,"rue de bootz, laval"
ID_18324136927534,diogɛn bɛrtran ka sira seegi nan,huit avenue diogène bertrand
ID_19193362892807,yɔrɔ saba ye tulon kɛ yɔrɔ lamini..,trois niveaux de rangées de sièges entourent le terrain de jeu.
ID_18934266928611,a y'a bilasira sɛn omɛr ka kan na ani arme ba yɔrɔ la.,"il l'accompagne au camp de saint-omer, puis à la grande armée."
ID_19676656929656,liam lɛnch le yi klip nin turne.,le clip a été tourné par liam lynch.
ID_18380419930242,potie ka sira tan nan,rue potier au numéro dix
ID_18020874.89309,mugan ale ni livru kelen,vingt et un livres.
ID_17345984931453,ne ye be diplom sɔrɔ,je suis diplomé de b.e.
ID_19823097932014,ekɔli ale nin kolɛgi b'o ka dugu kɔnɔ,une école et un collège sont présents sur le territoire communal.
ID_18001584932574,kosoto urugi ka sira mɛndo kɔnɔ,"route du causse d'auge, mende"
ID_17317281893312,aridɛsi,abbesse
ID_17761560933656,mobili sira bɛrtɛnkur.,"rue de bus, bertincourt"
ID_17642185893419,ko sɔbɛ le.,c’est très important.
ID_18944096934722,a balora pɔr kokilam la.,il grandit à port coquitlam.
ID_17921881935254,loze sahaŋ ka sira.,"route des loges, cahagnes"
ID_17913162935783,o bɛ bi bɔra gubeta le tora.,tous sortent excepté gubetta.
ID_18482086936393,a be tara kɛnpe.,il va à quimper.
ID_17930171893694,li moges lo,rue alain grafeuil à limoges
ID_18824620937478,yôrô beyi wa,il y a des places vacantes ?
ID_18092783893802,ka se ka yé,rue d'aube à magnicourt
ID_17831497893856,ika bara yoro,"chemin de travaux, nohic"
ID_18027952939567,sira tan ni segii,rue thieux au numéro dix-huit
ID_18323977940165,sira saba,trois rue dagnan bouveret
ID_18576312.89407,pierre lé yi fama yé,on nomma pierre leroux.
ID_19364073941238,dondɔni den bi segira lukɔnɔ kowra a ni o ka dugu kow ra,"peu à peu, l'enfant s'initie aux lois et aux pratiques de la communauté."
ID_19819075941782,nunu diɲɛ modɛl nunu bi ɲɔgɔn sɔrɔ turkmenistan na ale ni azɛrbajan na.,les espèces de ce genre se rencontrent au turkménistan et en azerbaïdjan.
ID_19401248894242,o sɔn na maruze la.,"pourtant, maruge, très motivé, parvient à se faire accepter."
ID_18900153894297,kɔrɔya caman mun tɔnɔ lo bo la,l'âge d'or ça sert à quoi?
ID_18121665943508,froidefɔntɛn ni ka siraba d'en tan ni naani,quatorze rue de froidefontaine
ID_17741377944066,montardon ka tèmè yoro,avenue de montardon à pau
ID_17664807944607,gayral ka sira,"rue jean gayral, toulouse"
ID_18218415945138,hasting ka sira lo,vingt rue d'hastings
ID_17956640945668,charle ka sira tan ni nani,quatorze rue charles emeringer
ID_18126042946202,mahabou ka sira,"rue de mahabou, mamoudzou"
ID_18273744946745,malzizu ka gnoro,neuf avenue du malzieu
ID_17409970947272,ah matigi barka!,que dieu soit bénit !
ID_18514378947892,a sara ka fon,à moitié vivant.
ID_17308706948429,faama ou kodi tougou?,que propose le gouvernement?
ID_17814789949387,eh o yèna,"non ! eh ! bien, alors ?"
ID_18086406949997,jon le bi sɔnka la ara,qui croiras-tu ?
ID_18245667950546,ɔhɔ mɛ mun kama.,oui ; mais dans quel but ?
ID_18070715951101,ale dencɛ nin ne le.,"ce fils, c’est moi."
ID_18205613895168,marsɛl bzlo olivɛt ka sira,"rue marcel belot, olivet"
ID_18058553895225,ah san tɛmɛ ni ɲɔgɔn,ah ! comme l’an dernier…
ID_18582907952806,mɔgɔ jugu ka boyi,a bas les traîtres!
ID_18169805895336,k'i bi fɛ ka jumɛ le ta,lesquels veux-tu prendre ?
ID_18443419954012,olugu a diara o ye,"elles, elles ont aimé."
ID_17335376954575,i ka jana filimu yi juma le ye,quel est votre film préféré ?
ID_17785299955128,n bi se kana nin teri y'a,je peux venir avec mon ami ?
ID_17418458895566,a ka sira la,dans sa direction.
ID_19575648895619,oka fourou sara,"cet engagement fut annulé lorsque sa sœur marie épousa jean de montfort, autre prétendant."
ID_20038518895673,maroc lo koni bi kèra,"celles-ci contiennent également des insectes du maroc, des îles canaries et de madère."
ID_18031825895727,aba fôra ka bi na yèlè ma,je dois vous avouer que nous sommes gênés par cette dérogation.
ID_19637387957803,san nounou tougou râ yingon kô,"les années qui suivirent, ladislas et ses frères collaborèrent efficacement avec le roi salomon."
ID_18725530895835,sɔrɔni bi na di mɔgɔ min bin'a sɔrɔ.,prime à qui le trouve.
ID_17876263895918,a bi nunu kuma nunu kɛ foo donkili nunuw ban tumana,parler ainsi ad libitum jusqu'à la fin du morceau.
ID_19764571959944,a ko tun diara ob ka departeman mɔgɔw ye.,elle était la plus importante du département de l'aube.
ID_19753373960505,"a ka fakɛ dɔ zakaro min kɛra avoka ye, lo b'a balo ra.","son parrain, l'avocat zakharov, se charge alors de l'élever."
ID_19119650896112,an dencɛ robɛr boɲɛ min kaɲi ka se i ma ka fara minuw bɛ bina guwan e kunna.,"ils te doivent obéissance, cher fils robert, ainsi qu’à tes successeurs."
ID_19812764961687,"o yi ɲɔngɔn kunbɛn funjan mara ra, zejan kɔnɔ ale ni anwi kɔnɔ.","elle se rencontre dans les provinces du fujian, du zhejiang et de l'anhui."
ID_18068905962235,lafargue prada,"rue rené lafargue, prayssac"
ID_19909298962777,"banija lika , sosiyete piblik do min bi baraka kɛ kuranbon kɔnɔ, viskoza d.0.0 kɔnɔ.","banja luka, une société publique travaillant dans le domaine de l'électricité, viskoza d.o.o."
ID_17960822963323,muso saba minuw diara a ye kɔsɔbɛ.,il aima de toute sa gloire les trois femmes complices pour le chérir.
ID_19005910896385,mɔgɔya min bi sili ani brezil kan be senkan ale bi.,la coopération entre le chili et le brésil continue par la suite.
ID_18810897964386,jon lo y'o ko fɔ o ye? korigane .,qui donc les a avertis ? la korigane.
ID_17792760964932,alé fè o ka kèwali kèra ka sin a ma,elle se sent aujourd’hui ciblée.
ID_19562790965554,sayaa jatigɛ le don n'a n na,une inquiétude mortelle m’envahit.
ID_18191907896609,nin ko nin le kaɲi ka bila sen kan.,il serait logique de mettre en place ce dispositif.
ID_19140731966646,"a ka dɔgɔcɛ alɛks fana kɛra jurupan la le ye, a bi tubabujama mara fɛ.",son frère alex est aussi un sauteur à ski de niveau international.
ID_19751854967416,zapan yuzen ka award nin kɔnɔ a yi sɔrɔli sɔrɔ min b'a yira a ka mɔgɔyasɔrɔ ye.,elle remporte le prix du meilleur espoir au japan yusen award.
ID_19740111967981,gradi min ye a bi welee sɛrijan a y'o sɔrɔ,il obtient le grade de sergent.
ID_19607008968518,ka mɔgɔw filakɛ ka ekɔli ka fara wari ekɔli ani bɛgɛnw filakɛyɔrɔ lo bina na lɔ.,mais seules les écoles de santé et les écoles d'économie rurale vétérinaire seront créées.
ID_18491882896951,paseru ka sira flery an biyɛr kɔnɔ.,"rue passeroux, fleury-en-bière"
ID_19187577970098,n ga a ye dencɛ ni bila ale ni alimɛti fariman dɔ ye,"cependant, elle confie le garçon avec une amulette sacrée."
ID_19419518970666,nin dugu nin ka sɔn filanan le ye ka tulon min o b'a wele ko paralɛnpik divɛr nin kɛ.,il s'agit de la deuxième participation de ce pays aux jeux paralympiques d'hiver.
ID_19522683971224,egliz nin lɔra zɔrz de lida tɔgɔra le.,l'église est dédiée à georges de lydda.
ID_19151871971875,artir tun banna mɛ a labanna a nana kuma marta fɛ.,"arthur refuse, mais à la dernière minute, parle en privé à martha."
ID_19533739972437,jean pierre pommier lo kèra gnamôgô yé,l'établissement est actuellement dirigé par jean-pierre pommier.
ID_19127706897298,ka bara kè ka low,cela permet une grande souplesse d’utilisation.
ID_17869462973517,a doussou sago kèrè,article trois de ses dernières volontés.
ID_19657553974047,obi na mè ka sôrô ka yé,il faut attendre deux siècles pour le voir accepté à rome.
ID_19815413974588,a bi informations dira kodjouhou,flaherty lui communique ses renseignements par émetteur sat com.
ID_19812081975112,linkhout a ni mzldert,"lummen, linkhout et meldert."
ID_19321934975637,bescia province lo,"il est basé à carpenedolo dans la province de brescia, en lombardie."
ID_18547894976169,a chocô râ a kan,"reprit-elle brusquement, après un nuage qui finit de traverser ses yeux clairs."
ID_19790420897671,foyi le ti se ka ɲɛ,hélas! rien n’est parfait.
ID_18292325977325,sanpɛl ka sira la sela la,rue de champel au cheylard
ID_17427927977873,mɔgɔ miniw y'i bugɔ yi caaman sɔrɔ,les gens les plus frappés.
ID_17759387978422,o diara aw ye wa,ça vous a plu ici ?
ID_18892248897929,n ka diana muso giklefɔr,"giclefort. — oui, ma chérie."
ID_17333612979986,aw sigɛna le sa,êtes-vous fatigué ?
ID_17791298980532,mɔfzran a tun bi kuma mɛna ni tlo kelen ye a yɛlɛmana mɔdɛl sɔra,"monferrand, qui écoutait d'une oreille, se tourna soudain."
ID_18046591981078,mesie simit kɛra amerikɛn ye wa,monsieur smith est américain ?
ID_18901657981616,pɔl rie ka sira seegi fan fɛ,huit allée paul rué
ID_19793158898215,fɛn bɛ bi sɔrɔ pari kɔnɔ,car paris est un total.
ID_17349121982682,an bi n'a sekɔ ka bara ni kɛ,on refait le rapport
ID_19435146898331,a seba ale le ye,il dépend de l'.
ID_17960683983855,roz tun bi fɛ ka a famuya.,"rose , voulant avoir compris."
ID_19803007984394,tɛn tɛn tɛn patɛn pa.,tin tin tinpour pantin.
ID_17346483984942,a ye min sera teriyama,voilà qui vaut amitié.
ID_18444377898549,n sara ka fɔn,à moitié vivant.
ID_19791207986032,a ma welenikɛ abada,il n’appela point.
ID_18419279986566,sini o bi na jigɛ minɛ,demain ils pêcheront.
ID_19530560987112,"la fani, sangololaman",surtout et gilet drap bleu.
ID_18324449987665,"ɛgɛni, hatɔn,ani pari","square eugène hatton, paris"
ID_18051353898825,alfrɛd sɔngɛr ka sira mɛdiyɛr.,"rue alfred songeur, maidières"
ID_18479199989155,dɛrkur ka sira tur an vime ra.,rue d'ercourt à tours-en-vimeu
ID_19494952989844,a kɔrɔ le ko ka vɛn kɛ,c'est-à-dire faire du vin.
ID_17356778.89904,o bi yɛlɛ mɔgɔwra,les trégorois sont moqueurs.
ID_18491009990946,ainat nunu ka sira,"chemin des aynats, bouloc"
ID_18048497899148,an kɔni ka douane tun ye tiɲɛ ye,je suis sûr qu’on aimait.
ID_18090131992023,jean ka sira tan ni seegi,dix-huit rue jean de la barre
ID_19344315899256,a tun kɛra gore ka mɔn pɛri ba ye,il fut curé de gorée.
ID_17409468899311,o kɔni ɲɛna,c'est assez bien.
ID_19656390899364,a farala amiɛn kan,il rejoint ensuite amiens.
ID_19424032899417,o cɛjugu lama ne,elles sont myrmécophiles.
ID_19331794994799,o ya kè ni nigè yeé,le toit est en zinc.
ID_19983620899534,ma famougna,le au maire est guy atlan.
ID_18408529899586,dougou tigi,la république dominicaine.
ID_18047422996382,o yè na dè,"non ! eh ! bien, alors ?"
ID_17664805996909,fraskati sira la mɔntaŋak kɔnɔ.,"rue frascati, montagnac"
ID_18078434899743,sɛn bartelemi ka sira kahɔrsi kɔnɔ.,rue saint-barthelémy à cahors
ID_18394335899796,tanɛruw ka sira saru kɔnɔ.,rue des tanneurs à charroux
ID_18774144998492,a ma kɛ makoya ɲɛnbagakɛ ye.,il est superflu et inutile.
ID_17305807999162,deliniya ko t'a ra.,il n’y a pas d’expérimentation
ID_19529620999777,a baa ane silivan ka fara jɔn ka.,sa mère ann sullivan et john.
ID_18021043000416,mɔn alarik ka sira narbɔne kɔnɔ.,rue du mont alaric à narbonne
ID_17886529000976,rene renol ka sira bisleyi kɔnɔ.,rue rené renault à buchelay
